trial,makespan,execution_time,initial_temp,cooling_rate,max_iterations,min_temp
0,258,27.461150407791138,2000,0.9,100,0.1
1,258,27.69833517074585,2000,0.9,100,0.1
2,258,27.732558727264404,2000,0.9,100,0.1
0,258,22.41439461708069,2000,0.9,100,1.0
1,258,22.360875844955444,2000,0.9,100,1.0
2,258,22.677753925323486,2000,0.9,100,1.0
0,258,18.90347385406494,2000,0.9,100,5.0
1,258,20.265512943267822,2000,0.9,100,5.0
2,258,19.607930898666382,2000,0.9,100,5.0
0,258,29.82308053970337,2000,0.9,300,0.1
1,258,30.047168016433716,2000,0.9,300,0.1
2,258,29.884882926940918,2000,0.9,300,0.1
0,258,24.591398000717163,2000,0.9,300,1.0
1,258,24.82411789894104,2000,0.9,300,1.0
2,258,24.447596073150635,2000,0.9,300,1.0
0,258,21.508153915405273,2000,0.9,300,5.0
1,258,20.428269624710083,2000,0.9,300,5.0
2,258,20.058823108673096,2000,0.9,300,5.0
0,258,28.48081636428833,2000,0.9,500,0.1
1,258,28.62242102622986,2000,0.9,500,0.1
2,258,28.68936014175415,2000,0.9,500,0.1
0,258,23.795297622680664,2000,0.9,500,1.0
1,258,23.35765266418457,2000,0.9,500,1.0
2,258,23.28777050971985,2000,0.9,500,1.0
0,258,19.145798206329346,2000,0.9,500,5.0
1,258,19.375240802764893,2000,0.9,500,5.0
2,258,19.2566339969635,2000,0.9,500,5.0
0,258,28.823060989379883,2000,0.9,700,0.1
1,258,29.227576732635498,2000,0.9,700,0.1
2,258,28.36111807823181,2000,0.9,700,0.1
0,258,23.400869607925415,2000,0.9,700,1.0
1,258,23.907083749771118,2000,0.9,700,1.0
2,258,23.69832992553711,2000,0.9,700,1.0
0,258,19.587383031845093,2000,0.9,700,5.0
1,258,19.592402458190918,2000,0.9,700,5.0
2,258,19.125373601913452,2000,0.9,700,5.0
0,258,28.051953315734863,2000,0.95,100,0.1
1,258,27.62035846710205,2000,0.95,100,0.1
2,258,27.830935955047607,2000,0.95,100,0.1
0,258,22.382289171218872,2000,0.95,100,1.0
1,258,22.701650619506836,2000,0.95,100,1.0
2,258,22.635717153549194,2000,0.95,100,1.0
0,258,19.179911375045776,2000,0.95,100,5.0
1,258,19.265550136566162,2000,0.95,100,5.0
2,258,18.716647624969482,2000,0.95,100,5.0
0,258,27.319599628448486,2000,0.95,300,0.1
1,258,26.987021446228027,2000,0.95,300,0.1
2,258,27.307363748550415,2000,0.95,300,0.1
0,258,22.635923385620117,2000,0.95,300,1.0
1,258,22.10855507850647,2000,0.95,300,1.0
2,258,22.522371768951416,2000,0.95,300,1.0
0,258,18.66933274269104,2000,0.95,300,5.0
1,258,18.552630186080933,2000,0.95,300,5.0
2,258,19.045494079589844,2000,0.95,300,5.0
0,258,27.518123865127563,2000,0.95,500,0.1
1,258,27.85232138633728,2000,0.95,500,0.1
2,258,27.52024221420288,2000,0.95,500,0.1
0,258,22.582765340805054,2000,0.95,500,1.0
1,258,22.85792636871338,2000,0.95,500,1.0
2,258,23.078476905822754,2000,0.95,500,1.0
0,258,19.537702322006226,2000,0.95,500,5.0
1,258,20.333128213882446,2000,0.95,500,5.0
2,258,19.98810052871704,2000,0.95,500,5.0
0,258,28.700164079666138,2000,0.95,700,0.1
1,258,29.028382301330566,2000,0.95,700,0.1
2,258,28.503429412841797,2000,0.95,700,0.1
0,258,23.6992347240448,2000,0.95,700,1.0
1,258,23.214149951934814,2000,0.95,700,1.0
2,258,23.414997100830078,2000,0.95,700,1.0
0,258,19.95971417427063,2000,0.95,700,5.0
1,258,19.59707283973694,2000,0.95,700,5.0
2,258,19.377653121948242,2000,0.95,700,5.0
0,258,28.516982793807983,2000,0.97,100,0.1
1,258,27.99189305305481,2000,0.97,100,0.1
2,258,28.244105100631714,2000,0.97,100,0.1
0,258,23.013198614120483,2000,0.97,100,1.0
1,258,23.360517263412476,2000,0.97,100,1.0
2,258,23.873972415924072,2000,0.97,100,1.0
0,258,19.627946853637695,2000,0.97,100,5.0
1,258,19.17178750038147,2000,0.97,100,5.0
2,258,18.535529136657715,2000,0.97,100,5.0
0,258,26.633354663848877,2000,0.97,300,0.1
1,258,26.440731287002563,2000,0.97,300,0.1
2,258,26.85107159614563,2000,0.97,300,0.1
0,258,21.846915245056152,2000,0.97,300,1.0
1,258,21.7039897441864,2000,0.97,300,1.0
2,258,21.067685842514038,2000,0.97,300,1.0
0,258,18.10258412361145,2000,0.97,300,5.0
1,258,18.4895658493042,2000,0.97,300,5.0
2,258,18.772083282470703,2000,0.97,300,5.0
0,258,26.183414220809937,2000,0.97,500,0.1
1,258,26.427127361297607,2000,0.97,500,0.1
2,258,26.807886123657227,2000,0.97,500,0.1
0,258,22.008094787597656,2000,0.97,500,1.0
1,258,22.042262315750122,2000,0.97,500,1.0
2,258,21.830637454986572,2000,0.97,500,1.0
0,258,18.559173583984375,2000,0.97,500,5.0
1,258,18.105393886566162,2000,0.97,500,5.0
2,258,18.73175883293152,2000,0.97,500,5.0
0,258,26.53746008872986,2000,0.97,700,0.1
1,258,27.55393099784851,2000,0.97,700,0.1
2,258,27.17921781539917,2000,0.97,700,0.1
0,258,22.3023464679718,2000,0.97,700,1.0
1,258,22.31418466567993,2000,0.97,700,1.0
2,258,22.013960599899292,2000,0.97,700,1.0
0,258,18.437119960784912,2000,0.97,700,5.0
1,258,18.966915607452393,2000,0.97,700,5.0
2,258,18.765981197357178,2000,0.97,700,5.0
0,258,27.112194061279297,2000,0.99,100,0.1
1,258,27.827824115753174,2000,0.99,100,0.1
2,258,27.8373122215271,2000,0.99,100,0.1
0,258,23.293811321258545,2000,0.99,100,1.0
1,258,22.920594453811646,2000,0.99,100,1.0
2,258,22.95364236831665,2000,0.99,100,1.0
0,258,19.39025068283081,2000,0.99,100,5.0
1,258,19.752254962921143,2000,0.99,100,5.0
2,258,19.724804162979126,2000,0.99,100,5.0
0,258,28.745709896087646,2000,0.99,300,0.1
1,258,28.626657962799072,2000,0.99,300,0.1
2,258,28.559669733047485,2000,0.99,300,0.1
0,258,23.083359718322754,2000,0.99,300,1.0
1,258,22.74942708015442,2000,0.99,300,1.0
2,258,23.394197940826416,2000,0.99,300,1.0
0,258,19.222941637039185,2000,0.99,300,5.0
1,258,19.753663778305054,2000,0.99,300,5.0
2,258,21.388176679611206,2000,0.99,300,5.0
0,258,34.46868562698364,2000,0.99,500,0.1
1,258,35.42456650733948,2000,0.99,500,0.1
2,258,35.26904010772705,2000,0.99,500,0.1
0,258,28.038270711898804,2000,0.99,500,1.0
1,258,28.38000202178955,2000,0.99,500,1.0
2,258,28.95411205291748,2000,0.99,500,1.0
0,258,27.421292781829834,2000,0.99,500,5.0
1,258,27.91076922416687,2000,0.99,500,5.0
2,258,27.516406774520874,2000,0.99,500,5.0
0,258,40.2440824508667,2000,0.99,700,0.1
1,258,40.092151403427124,2000,0.99,700,0.1
2,258,39.62477993965149,2000,0.99,700,0.1
0,258,32.44598841667175,2000,0.99,700,1.0
1,258,32.438681840896606,2000,0.99,700,1.0
2,258,32.69105792045593,2000,0.99,700,1.0
0,258,27.049691200256348,2000,0.99,700,5.0
1,258,27.276475429534912,2000,0.99,700,5.0
2,258,27.38243007659912,2000,0.99,700,5.0
0,258,40.08059740066528,5000,0.9,100,0.1
1,258,39.932502031326294,5000,0.9,100,0.1
2,258,39.8033401966095,5000,0.9,100,0.1
0,258,32.87673044204712,5000,0.9,100,1.0
1,258,32.720576763153076,5000,0.9,100,1.0
2,258,32.65915656089783,5000,0.9,100,1.0
0,258,27.53880214691162,5000,0.9,100,5.0
1,258,27.67068648338318,5000,0.9,100,5.0
2,258,27.636079788208008,5000,0.9,100,5.0
0,258,40.147751569747925,5000,0.9,300,0.1
1,258,40.20508694648743,5000,0.9,300,0.1
2,258,40.03521800041199,5000,0.9,300,0.1
0,258,32.86840844154358,5000,0.9,300,1.0
1,258,32.52642250061035,5000,0.9,300,1.0
2,258,32.901073694229126,5000,0.9,300,1.0
0,258,27.720511436462402,5000,0.9,300,5.0
1,258,28.079574584960938,5000,0.9,300,5.0
2,258,27.968496799468994,5000,0.9,300,5.0
0,258,40.68963289260864,5000,0.9,500,0.1
1,258,40.88611888885498,5000,0.9,500,0.1
2,258,40.66228270530701,5000,0.9,500,0.1
0,258,33.03473782539368,5000,0.9,500,1.0
1,258,33.36039900779724,5000,0.9,500,1.0
2,258,33.50867533683777,5000,0.9,500,1.0
0,258,28.25163197517395,5000,0.9,500,5.0
1,258,27.795005083084106,5000,0.9,500,5.0
2,258,27.621360540390015,5000,0.9,500,5.0
0,258,40.4704110622406,5000,0.9,700,0.1
1,258,40.673238039016724,5000,0.9,700,0.1
2,258,40.70865774154663,5000,0.9,700,0.1
0,258,32.8974928855896,5000,0.9,700,1.0
1,258,33.03743577003479,5000,0.9,700,1.0
2,258,33.54036617279053,5000,0.9,700,1.0
0,258,28.01568293571472,5000,0.9,700,5.0
1,258,27.700711488723755,5000,0.9,700,5.0
2,258,27.487056970596313,5000,0.9,700,5.0
0,258,40.285093784332275,5000,0.95,100,0.1
1,258,40.77153563499451,5000,0.95,100,0.1
2,258,40.653053760528564,5000,0.95,100,0.1
0,258,32.998921155929565,5000,0.95,100,1.0
1,258,32.92167615890503,5000,0.95,100,1.0
2,258,33.04085969924927,5000,0.95,100,1.0
0,258,27.74804186820984,5000,0.95,100,5.0
1,258,27.599305152893066,5000,0.95,100,5.0
2,258,27.622705936431885,5000,0.95,100,5.0
0,258,40.120925188064575,5000,0.95,300,0.1
1,258,40.06462025642395,5000,0.95,300,0.1
2,258,40.27974843978882,5000,0.95,300,0.1
0,258,32.9142746925354,5000,0.95,300,1.0
1,258,32.55854868888855,5000,0.95,300,1.0
2,258,32.64574217796326,5000,0.95,300,1.0
0,258,27.54342818260193,5000,0.95,300,5.0
1,258,27.53066921234131,5000,0.95,300,5.0
2,258,27.444239377975464,5000,0.95,300,5.0
0,258,39.90711832046509,5000,0.95,500,0.1
1,258,40.35809588432312,5000,0.95,500,0.1
2,258,40.34635806083679,5000,0.95,500,0.1
0,258,32.45381283760071,5000,0.95,500,1.0
1,258,32.52571940422058,5000,0.95,500,1.0
2,258,32.56835150718689,5000,0.95,500,1.0
0,258,27.811146020889282,5000,0.95,500,5.0
1,258,28.078064680099487,5000,0.95,500,5.0
2,258,27.73306894302368,5000,0.95,500,5.0
0,258,40.63321781158447,5000,0.95,700,0.1
1,258,40.380552530288696,5000,0.95,700,0.1
2,258,40.21168494224548,5000,0.95,700,0.1
0,258,33.26739144325256,5000,0.95,700,1.0
1,258,33.17959213256836,5000,0.95,700,1.0
2,258,32.68292284011841,5000,0.95,700,1.0
0,258,27.85269069671631,5000,0.95,700,5.0
1,258,28.171374797821045,5000,0.95,700,5.0
2,258,24.172059535980225,5000,0.95,700,5.0
0,258,30.890971183776855,5000,0.97,100,0.1
1,258,30.55544376373291,5000,0.97,100,0.1
2,258,30.255086660385132,5000,0.97,100,0.1
0,258,25.28308343887329,5000,0.97,100,1.0
1,258,24.656554460525513,5000,0.97,100,1.0
2,258,23.60610866546631,5000,0.97,100,1.0
0,258,16.826999187469482,5000,0.97,100,5.0
1,258,17.73541784286499,5000,0.97,100,5.0
2,258,18.043540716171265,5000,0.97,100,5.0
0,258,26.503482818603516,5000,0.97,300,0.1
1,258,26.994989156723022,5000,0.97,300,0.1
2,258,26.899415969848633,5000,0.97,300,0.1
0,258,22.25936794281006,5000,0.97,300,1.0
1,258,21.923921585083008,5000,0.97,300,1.0
2,258,21.7624933719635,5000,0.97,300,1.0
0,258,18.738380193710327,5000,0.97,300,5.0
1,258,18.597979307174683,5000,0.97,300,5.0
2,258,18.510969638824463,5000,0.97,300,5.0
0,258,27.68181014060974,5000,0.97,500,0.1
1,258,27.296489000320435,5000,0.97,500,0.1
2,258,27.094686269760132,5000,0.97,500,0.1
0,258,22.09893250465393,5000,0.97,500,1.0
1,258,22.446017265319824,5000,0.97,500,1.0
2,258,22.418669939041138,5000,0.97,500,1.0
0,258,18.5994553565979,5000,0.97,500,5.0
1,258,21.820297479629517,5000,0.97,500,5.0
2,258,25.365147352218628,5000,0.97,500,5.0
0,258,38.28296256065369,5000,0.97,700,0.1
1,258,38.224891901016235,5000,0.97,700,0.1
2,258,38.370461225509644,5000,0.97,700,0.1
0,258,31.023610830307007,5000,0.97,700,1.0
1,258,31.282136917114258,5000,0.97,700,1.0
2,258,31.67714786529541,5000,0.97,700,1.0
0,258,27.765594959259033,5000,0.97,700,5.0
1,258,27.704650402069092,5000,0.97,700,5.0
2,258,27.317578554153442,5000,0.97,700,5.0
0,258,39.49629282951355,5000,0.99,100,0.1
1,258,39.99733924865723,5000,0.99,100,0.1
2,258,40.196226835250854,5000,0.99,100,0.1
0,258,32.514864444732666,5000,0.99,100,1.0
1,258,32.97242283821106,5000,0.99,100,1.0
2,258,32.544373989105225,5000,0.99,100,1.0
0,258,27.626137733459473,5000,0.99,100,5.0
1,258,27.01202654838562,5000,0.99,100,5.0
2,258,27.427030324935913,5000,0.99,100,5.0
0,258,34.20669984817505,5000,0.99,300,0.1
1,258,34.22776961326599,5000,0.99,300,0.1
2,258,33.7999951839447,5000,0.99,300,0.1
0,258,29.335238218307495,5000,0.99,300,1.0
1,258,27.370471954345703,5000,0.99,300,1.0
2,258,27.468854665756226,5000,0.99,300,1.0
0,258,21.270769596099854,5000,0.99,300,5.0
1,258,16.93445587158203,5000,0.99,300,5.0
2,258,19.788870573043823,5000,0.99,300,5.0
0,258,32.60972571372986,5000,0.99,500,0.1
1,258,32.884220600128174,5000,0.99,500,0.1
2,258,33.017683029174805,5000,0.99,500,0.1
0,258,26.865290641784668,5000,0.99,500,1.0
1,258,27.01221489906311,5000,0.99,500,1.0
2,258,26.94520616531372,5000,0.99,500,1.0
0,258,25.47484588623047,5000,0.99,500,5.0
1,258,25.504010438919067,5000,0.99,500,5.0
2,258,25.54696273803711,5000,0.99,500,5.0
0,258,36.92527937889099,5000,0.99,700,0.1
1,258,36.50606942176819,5000,0.99,700,0.1
2,258,36.94052720069885,5000,0.99,700,0.1
0,258,30.0661358833313,5000,0.99,700,1.0
1,258,30.201550006866455,5000,0.99,700,1.0
2,258,30.13666081428528,5000,0.99,700,1.0
0,258,25.017863512039185,5000,0.99,700,5.0
1,258,25.438345432281494,5000,0.99,700,5.0
2,258,24.657721519470215,5000,0.99,700,5.0
